Date,Open,High,Low,Close,Adj Close,Volume
2019-05-01,128.250000,128.250000,126.279999,126.279999,121.616112,1700
2019-05-02,126.559998,126.809998,125.589996,126.180000,121.519806,18500
2019-05-03,127.160004,127.550003,127.160004,127.510002,122.800690,2000
2019-05-06,125.790001,127.129997,125.790001,126.790001,122.107285,11400
2019-05-07,125.459999,125.459999,123.790001,124.610001,120.007797,7100
2019-05-08,124.519997,125.239998,124.510002,124.690002,120.084839,5000
2019-05-09,123.820000,124.440002,123.059998,124.190002,119.603302,4200
2019-05-10,124.750000,124.750000,124.750000,124.750000,120.142624,100
2019-05-13,122.000000,122.449997,121.699997,122.110001,117.600128,800
2019-05-14,122.760002,123.529999,122.760002,123.199997,118.649864,1800
2019-05-15,123.849998,123.940002,123.849998,123.940002,119.362534,1200
2019-05-16,125.589996,125.669998,125.089996,125.089996,120.470062,1200
2019-05-17,124.919998,125.050003,124.559998,124.559998,119.959641,1400
2019-05-20,123.519997,123.519997,123.519997,123.519997,118.958054,200
2019-05-21,124.529999,124.639999,124.510002,124.639999,120.036690,500
2019-05-22,124.589996,124.589996,124.389999,124.389999,119.795906,1900
2019-05-23,123.010002,123.040001,122.529999,122.900002,118.360954,1600
2019-05-24,123.320000,123.480003,123.220001,123.220001,118.669136,700
2019-05-28,123.680000,123.690002,122.389999,122.389999,117.869781,5100
2019-05-29,121.419998,121.790001,120.809998,121.370003,116.887459,900
2019-05-30,121.989998,121.989998,121.769997,121.830002,117.330460,1000
2019-05-31,120.800003,120.800003,120.519997,120.519997,116.068848,700
2019-06-03,122.059998,122.059998,119.980003,119.980003,115.548798,3100
2019-06-04,121.970001,122.290001,121.970001,122.290001,117.773476,200
2019-06-05,123.029999,123.669998,123.029999,123.669998,119.102509,500
2019-06-06,124.230003,124.669998,124.230003,124.599998,119.998177,900
2019-06-07,126.230003,126.300003,126.080002,126.080002,121.423515,500
2019-06-10,126.519997,126.849998,126.519997,126.529999,121.856888,4700
2019-06-11,127.180000,127.290001,126.000000,126.379997,121.712418,9100
2019-06-12,126.489998,126.489998,126.180000,126.269997,121.606483,1300
2019-06-13,126.800003,126.800003,126.519997,126.519997,121.847244,900
2019-06-14,126.220001,126.779999,126.220001,126.669998,121.991699,1600
2019-06-17,126.589996,126.980003,126.589996,126.680000,122.001335,2500
2019-06-18,127.489998,128.100006,127.489998,127.800003,123.079971,5100
2019-06-19,128.380005,128.500000,127.709999,128.500000,123.754128,2400
2019-06-20,129.300003,129.679993,129.300003,129.679993,124.890541,300
2019-06-21,129.360001,129.360001,129.360001,129.360001,124.582359,200
2019-06-24,128.699997,129.110001,128.600006,128.600006,124.366707,4600
2019-06-25,128.419998,128.419998,127.379997,127.489998,123.293243,900
2019-06-26,127.599998,127.599998,126.839996,126.839996,122.664642,1600
2019-06-27,127.430000,127.430000,127.430000,127.430000,123.235214,300
2019-06-28,127.860001,127.860001,127.849998,127.849998,123.641388,400
2019-07-01,128.809998,128.910004,128.639999,128.910004,124.666504,1000
2019-07-02,129.080002,129.429993,128.990005,129.429993,125.169365,1300
2019-07-03,129.850006,130.570007,129.850006,130.570007,126.271866,1300
2019-07-05,129.660004,130.479996,129.470001,130.279999,125.991402,8300
2019-07-08,129.869995,129.869995,129.570007,129.839996,125.565887,1500
2019-07-09,129.699997,129.960007,129.699997,129.960007,125.681946,300
2019-07-10,130.320007,130.750000,130.320007,130.470001,126.175148,4200
2019-07-11,130.529999,130.779999,130.279999,130.520004,126.223526,1700
2019-07-12,131.020004,131.080002,131.020004,131.080002,126.765068,600
2019-07-15,131.350006,131.350006,131.169998,131.320007,126.997177,1500
2019-07-16,131.240005,131.240005,130.839996,130.919998,126.610329,4900
2019-07-17,130.830002,130.830002,130.210007,130.210007,125.923744,1700
2019-07-18,129.940002,130.570007,129.940002,130.570007,126.271866,1800
2019-07-19,130.940002,130.940002,129.759995,129.759995,125.488510,800
2019-07-22,129.899994,130.160004,129.889999,130.070007,125.788322,900
2019-07-23,130.119995,130.639999,130.119995,130.639999,126.339539,400
2019-07-24,130.649994,131.199997,130.570007,131.199997,126.881119,1100
2019-07-25,130.860001,130.860001,130.750000,130.750000,126.445930,7000
2019-07-26,131.339996,131.529999,131.339996,131.529999,127.200256,400
2019-07-29,131.250000,131.330002,131.240005,131.240005,126.919830,700
2019-07-30,130.979996,131.240005,130.880005,130.880005,126.571678,300
2019-07-31,131.020004,131.020004,128.539993,129.529999,125.266090,9300
2019-08-01,130.850006,130.919998,128.580002,128.800003,124.560120,2200
2019-08-02,127.879997,127.930000,127.459999,127.870003,123.660744,3500
